,Origin,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Hardness,ph,Survivability
1651,2.0,17625.46641,6.479557844,372.7483191,492.7034162,11.66575309,3.906212019,3.969463254,7.0,6.980061939,0
1652,1.0,18982.95376,8.286513899,335.2973166764706,511.4851573,16.18354243,4.367414412,3.299047219,6.4,6.381978996,0
1653,2.0,15176.29068,5.66166259,332.15673549545454,471.0471287,15.43828677,4.052348044,3.829783554,6.6,6.64800546,0
1654,1.0,30379.35944,9.446147977,312.2832102,512.3365277,6.30605546,4.026516066,3.858978815,5.9,5.899936567,0
1657,1.0,12883.16353,9.264883097,347.4212659,355.1757122,12.76254632,4.221851022,3.717822718,5.5,5.467401255,0
1661,0.0,20149.17967,5.803999901,288.3568559,291.3042116,12.32733519,4.065663453,3.084039762,6.8,6.791097166,0
1671,1.0,15092.01764,6.610787895,382.3189607,388.1375309,16.62195941,4.250890186,4.211967654,6.1,6.124847329,0
1673,0.0,15741.08163,8.0757381,333.2175631354167,391.2587937,16.54386888,4.098437611,3.913904717,7.9,7.876495131,0
1674,2.0,18966.36305,10.2135746,337.87984546,400.5663301,12.84182829,4.125037843,4.661057552,6.0,6.021051323,0
1678,1.0,21079.60621,7.275077846,318.8534483,351.0242557,14.01914892,4.180636897,4.582591795,6.3,6.342671183,0
1679,0.0,12829.09278,7.347360637,331.3018775,451.7344167,19.6409225,4.306784962,4.36085117,6.6,6.632990254,0
1680,1.0,9968.962738,7.878997796,344.20080077037034,503.8963569,17.40892171,4.361605044,3.555737566,5.4,5.400700138,0
1681,0.0,25480.91841,6.926943239,337.8564883340909,438.6196351,13.08908602,4.078960036,2.413628852,7.5,7.460147818,0
1683,2.0,28545.35543,5.096893752,328.2001718097561,574.4028275,17.77801461,4.049224332,3.52438043,8.1,8.054893322,0
1685,2.0,11086.25986,9.993375714,285.7447584,368.629147,17.12080332,3.799236816,3.277601364,6.9,6.920388988,0
1686,2.0,31659.96274,5.232019589,337.9074676641791,559.0028538,14.39304637,4.048130487,2.927051442,7.0,7.025456548,0
1687,1.0,26848.62984,6.055533741,337.9404817,347.7480612,13.75756405,4.337752976,3.195944251,8.0,7.974248428,0
1688,1.0,18134.83502,8.754513038,314.4715658,452.9702847,12.0659628,4.376382137,3.338880126,8.0,8.03105522,0
1690,0.0,21885.50378,9.529227822,337.0003236311111,337.6321732,8.863614187,4.168940486,3.76216286,7.6,7.643578362,0
1691,0.0,38356.2265,6.028454349,297.329355,525.8794084,16.07111983,4.329544547,5.164284275,7.7,7.731315009,0
1692,1.0,23050.33126,6.832938265,290.7032363,421.220228,13.88135748,4.203070292,3.38970529,6.3,6.268402756,0
1695,1.0,20481.64207,7.605958275,354.2890348,422.3410482,14.79395985,3.851063448,2.728617352,6.3,6.320375285,0
1696,1.0,26115.61633,5.13789062,357.7940881,402.8747986,7.96047754,4.169738241,4.700618336,7.3,7.290088572,0
1697,0.0,17538.54117,8.345192367,345.1449576,430.9595045,15.3294379,3.871646367,3.415525525,6.4,6.356511062,0
1700,2.0,29432.20825,6.356293646,322.7503277,444.9576179,13.02743928,4.367291118,3.786486994,7.7,7.700362305,0
1701,0.0,10215.81242,5.983974184,306.7968615,441.4985004,17.22914943,4.19479624,4.88916336,6.1,6.05460718,0
1707,0.0,32210.8163,4.996763122,320.5323627,400.1498058,19.87360427,3.869393996,4.44817057,7.9,7.899256515,0
1708,2.0,28105.96489,7.330957605,389.8097463,423.963995,15.37377985,4.24806362,4.769768271,6.0,5.952267969,0
1710,0.0,12770.83183,8.231574473,284.9459493,499.8547966,13.50127057,4.349554596,3.923590202,4.3,4.313219151,0
1711,0.0,14794.4114,7.80929151,325.5943640792453,553.6444595,8.027568475,4.372445629,3.165632391,6.7,6.707016928,0
1712,2.0,19790.85693,6.615780733,339.18724604418605,489.7968884,19.67070272,4.19026073,3.756873895,5.9,5.853560601,0
1716,1.0,27109.89561,9.791960768,341.1636312,339.7299878,16.21767979,4.364410139,3.47819378,7.5,7.47640846,0
1718,1.0,16663.60251,8.062782659,339.5119156553572,354.7649403,10.6829209,3.647103129,3.817215105,7.4,7.367371853,0
1722,2.0,30823.73049,7.816636047,354.1759723,395.2972755,12.09525149,4.170807054,3.275142037,7.6,7.566517125,0
1723,2.0,15765.78672,10.08834489,339.4024397,407.3195393,21.30504837,4.160001169,3.723625473,6.1,6.115637546,0
1724,0.0,32869.47441,6.745588412,365.2086922,326.6271313,13.88332895,4.309969526,3.497604114,7.6,7.595228724,0
1726,1.0,18969.82489,7.690362629,328.6510859811321,510.9823292,16.42773933,3.87405112,4.713192605,7.1,7.131221859,0
1727,1.0,18535.04645,5.497159163,339.8389768,354.6673118,14.97900007,4.304179894,3.79512408,7.4,7.399724708,0
1728,2.0,20518.55543,10.13598691,337.9074676641791,457.646782,9.812921149,4.059094889,3.352436318,7.0,7.002479941,0
1730,1.0,22198.92942,7.608495516,325.3877548342105,479.0918451,13.74428378,3.960758161,5.2057243,6.2,6.185951163,0
1734,0.0,17328.16146,7.692417174,306.4795583,406.0856141,9.57860245,3.839037992,5.060835979,3.9,3.928556492,0
1735,2.0,13858.70394,9.179441915,335.2973166764706,403.5604823,12.52012614,4.095127481,4.15549464,6.4,6.352973105,0
1737,2.0,17915.08597,4.793574529,334.571785,381.1593537,14.39874024,3.897913869,3.92861371,8.9,8.899588378,0
1738,2.0,28767.75742,5.074145829,349.9852426,495.0370675,14.24768198,4.35791623,5.127394949,7.4,7.37533762,0
1739,2.0,24967.323,6.264584285,335.2169277,485.5831879,8.280181032,4.173528106,4.264944046,9.0,8.979322853,0
1740,1.0,30268.42127,6.298969846,330.9784658,436.1649753,11.89570044,4.041678873,2.380088049,8.5,8.532377474,0
1741,0.0,34727.40856,5.162278044,287.706912,332.1995072,10.3274762,4.360055373,3.497480961,7.2,7.213537481,0
1744,1.0,21961.52692,6.987977754,348.9000157,341.2099365,15.17836842,4.248237583,3.668879697,6.6,6.582764204,0
1748,1.0,28263.80372,7.11571467,318.7902016,532.1847408,21.46949128,4.372326586,5.092364652,6.8,6.841221063,0
1750,0.0,33266.57158,8.381737717,373.1971458,485.1092148,15.46998024,3.985513801,4.775201718,7.1,7.146117225,0
1752,2.0,18328.6959,6.907736147,351.4186342,377.0751326,10.67825495,4.246381526,3.703001047,7.5,7.507575296,0
1753,2.0,20575.57316,6.19139922,312.0080945,513.5403984,17.70310393,4.266773089,4.817668211,8.0,7.997175823,0
1754,2.0,11746.60752,6.961265386,314.9868005,407.1023017,13.77167997,3.615866079,3.689144992,5.2,5.174345998,0
1757,0.0,20911.90467,6.361756275,289.1421749,421.1330348,9.631649747,4.286385772,4.54607021,7.8,7.811512445,0
1758,2.0,20185.58716,6.121662233,306.1692512,413.655951,10.26277763,4.182495612,3.866874573,7.4,7.437216653,0
1759,1.0,18677.27922,5.699539953,368.2176798,356.294341,18.63860277,4.134571284,2.86022397,8.0,7.953878115,0
1762,2.0,29298.35949,6.12917258,356.6452541,278.5026326,12.60620441,4.197372779,3.13060894,8.1,8.058135997,0
1768,1.0,20215.63285,7.054093205,306.6473845,431.3706622,17.42714462,4.050665128,4.587745469,7.0,6.957802749,0
1769,2.0,24387.96807,4.234142964,361.2521492777778,428.9064317,18.14347397,4.195101479,5.270217774,9.7,9.663159015,0
1774,2.0,21709.64771,6.120771056,352.3037707,417.1844458,19.68349292,3.916748002,3.997975215,7.0,6.950786515,0
1775,1.0,10925.3601,8.200972594,305.7965294,508.8510531,12.24462226,4.158379726,3.668088579,6.0,6.023022741,0
1777,1.0,24244.11196,7.561175804,273.3843106,306.8374019,11.79623473,4.262956822,3.038483125,7.9,7.946767904,0
1780,1.0,20506.69842,5.476948714,328.2001718097561,445.931207,9.416901598,4.066693217,5.177963625,8.1,8.146185794,0
1786,2.0,24978.48318,8.216485933,323.8243755,406.0944271,10.88121534,4.200425593,4.403083394,6.2,6.152857802,0
1788,0.0,31935.69071,7.896364631,339.5119156553572,398.5742148,14.82443288,4.252099924,4.497629168,7.4,7.436537227,0
1794,1.0,32568.1535,5.333859972,325.9538106277778,436.2031128,13.92794627,4.28818367,4.701538331,9.5,9.47531626,0
1797,0.0,25937.71144,8.163143898,298.1924062,533.2883507,14.35649568,4.235855141,4.770154312,6.2,6.157443145,0
1800,1.0,24786.05053,8.613303748,369.2106713,387.8680752,14.1494731,3.911342686,3.474034717,7.5,7.488133464,0
1804,1.0,35793.75779,7.286335788,384.6548025,398.6479443,17.85824171,4.293694269,4.249333174,6.9,6.931470427,0
1807,0.0,22418.90819,7.153363582,283.9759925,350.9092266,19.86138156,4.140531107,4.619172769,6.3,6.306864459,0
1809,2.0,17963.86685,7.725313959,346.2853289,466.103008,11.46843204,3.74367226,3.589146441,6.6,6.609680322,0
1810,1.0,9809.904,8.336777938,302.3257718,458.3667847,13.30485235,4.194473944,3.44374056,6.6,6.632205879,0
1812,2.0,12641.52781,8.702061414,287.0125645,345.0839364,17.273966,4.084488058,4.080674996,5.7,5.716755667,0
1813,1.0,19713.50437,8.854386131,382.3415896,489.0470441,8.866966526,4.075458257,3.54131667,7.7,7.74045387,0
1814,2.0,22916.57224,5.035633211,331.3313221490909,474.6179536,9.604154965,4.140523569,3.619321182,6.3,6.277277371,0
1817,2.0,22195.21038,9.455598356,325.3877548342105,351.1801006,13.039764,4.16144183,3.885492316,6.2,6.234197672,0
1818,2.0,18270.10506,6.121931342,344.8797537,402.6645821,15.4597516,4.356545115,4.931353522,7.3,7.277143967,0
1819,2.0,30191.69246,7.714291552,329.1670178,431.096425,10.61983085,4.75804518916,5.127778325,6.0,6.04451303,0
1820,1.0,20511.36924,5.908110988,313.353813,455.693256,16.02194073,3.973183424,3.709988662,6.6,6.643026538,0
1821,2.0,18655.54189,7.024306505,335.58981206190475,379.5379369,17.60406646,4.091540117,4.147028947,5.2,5.15045654,0
1823,1.0,19130.96153,6.803061491,340.2759489,433.4604373,10.7939957,4.34244996,3.807997464,7.8,7.831117737,0
1824,1.0,30862.78446,6.196276276,391.6668777,422.4895962,9.06690217,3.896918865,5.437618577,7.0,6.980727164,0
1825,1.0,39030.6037,6.986705178,373.7461928,340.5662445,19.08488285,4.00471258,2.940847996,8.6,8.552782416,0
1826,2.0,8607.61251,7.701630393,272.1975647,384.3806692,16.07830522,4.014660119,3.71542875,6.4,6.449379439,0
1828,1.0,28722.17585,5.536705208,310.2865771,471.5535946,10.64455442,3.927343859,3.715951409,8.4,8.360795827,0
1829,1.0,37279.12895,6.360070219,377.8751931,285.3499428,17.03042901,3.910604798,3.779648433,7.6,7.619845077,0
1833,2.0,13680.76414,9.274119529,284.407842,478.7669705,16.83629125,4.322589477,3.909973568,7.2,7.161714893,0
1834,1.0,16203.0907,5.734803645,375.7186596,350.3447084,11.71889473,4.337274229,4.938999307,6.9,6.854946859,0
1835,1.0,22277.62602,7.715571777,369.038841,477.2353813,12.47511872,4.124015042,3.707413724,7.3,7.309556407,0
1841,2.0,25274.6103,7.106043486,352.316182,527.6882417,15.79262497,3.975344969,3.390982111,8.0,7.965337305,0
1843,1.0,19019.2795,8.107066903,377.9900086,597.486041,8.939818292,3.844200336,3.760298085,7.8,7.754044354,0
1844,2.0,13150.20746,7.166592283,325.47460244,368.8346037,14.39739294,3.946913075,3.048565866,9.4,9.393891652,0
1845,1.0,21856.98863,5.241047394,320.2601195,464.8033302,15.6276407,4.1376394,4.112322458,8.2,8.176079615,0
1846,2.0,30969.04759,5.452161832,326.6512617157895,302.4223185,14.52986411,3.746977788,3.454197457,8.3,8.337696201,0
1849,2.0,20862.45587,7.622564839,378.7587148,418.6975296,13.60807513,4.5520428423421055,3.949220099,8.6,8.613698595,0
1851,0.0,21937.47157,7.369768571,299.2416239,447.3037558,12.45191188,4.161428489,4.927711075,3.9,3.878879389,0
1853,1.0,14433.7805,8.410892223,311.2953289,414.3282148,20.77148503,4.372900619,3.751565769,4.0,3.978284627,0
1854,0.0,22168.33156,6.208117842,337.87984546,486.5168842,13.17298911,4.185391727,4.696720853,6.0,5.96406536,0
1855,2.0,24454.72586,5.791102494,337.8564883340909,393.9718897,15.07024812,4.327842891,3.808569923,7.5,7.53205858,0
1863,2.0,31114.63565,5.713940404,331.3313221490909,396.6729763,18.42322647,4.305442487,4.363865763,6.3,6.31407747,0
1865,2.0,27109.23965,7.322162833,329.59309857741937,384.018547,15.95549106,4.379885387,4.415596156,8.8,8.822610384,0
1866,1.0,14682.66584,9.886831314,341.066404,560.7877028,22.46612757,4.18045226,2.877354267,6.9,6.922652371,0
1870,1.0,24480.6718,5.837151802,310.6329105,476.4586674,11.43423936,3.903020801,3.511369718,6.6,6.581082756,0
1871,0.0,23045.72625,7.432010935,349.9228521,414.3651494,14.78598251,4.298753439,3.585933522,7.9,7.864649673,0
1873,0.0,17540.03022,6.409476274,387.2999071,372.022817,15.19819136,4.31758641,2.600187733,6.9,6.94702854,0
1874,1.0,29426.47378,8.034868235,369.7266834,319.7666815,10.24786327,4.194320167,3.487920051,6.2,6.203322508,0
1879,2.0,17732.91467,7.856311801,377.2538339,301.8959591,16.21071289,4.18066535,4.423886042,8.8,8.829806178,0
1881,2.0,14015.04477,6.055985023,281.6780401,389.9780973,14.83663674,3.814797615,3.145415511,6.8,6.832217388,0
1883,1.0,9163.294448,5.72622359,337.8564883340909,417.1252097,10.06607565,4.223971612,4.279697428,7.5,7.456250785,0
1885,1.0,14547.88548,7.735347786,329.7275551882353,347.7923206,10.68976878,4.334524664,5.370004183,5.6,5.648628538,0
1889,1.0,30575.35714,8.649614737,393.5548922,426.5058343,16.31165824,4.324715012,2.961602418,5.9,5.897391121,0
1890,2.0,21879.70421,5.265718338,364.6826343,581.0781564,13.63601398,4.145032021,3.18902554,9.5,9.494242648,1
1894,1.0,22505.5186,7.953572279,337.9074676641791,531.4766665,14.69095388,4.084510704,3.931916553,7.0,7.040394956,1
1896,2.0,12575.27963,7.837777991,390.4676837,558.1765918,15.75478461,3.618122439,4.276699074,7.0,7.044375319,1
1898,2.0,6698.239095,3.876812715,325.3877548342105,601.526167,13.36816454,4.238425989,4.305549362,6.2,6.203572848,1
1899,0.0,20509.33196,9.035250354,321.3832777,306.7843022,12.47730317,4.390640427,4.70047023,6.9,6.879404957,1
1900,0.0,18857.0585,5.69375192,376.4846222,375.6726908,14.70859901,3.790980616,5.128390055,7.8,7.754884394,1
1901,1.0,39431.25263,7.525440975,276.2069197,432.5899955,17.82192185,4.266048853,4.275192719,7.9,7.916669699,1
1902,1.0,20526.30684,8.450272355,366.1766336,548.6377021,13.44879664,4.249268345,4.531920781,6.4,6.405392482,1
1903,2.0,27849.14209,6.47599443,356.1707021,484.1047845,18.69224837,3.934340415,4.25187617,7.8,7.795957801,1
1904,0.0,12878.17635,6.424098533,337.9074676641791,358.5164768,16.329625,4.209199307,4.489870473,7.0,6.963979351,1
1905,2.0,13401.04439,6.457686555,371.7883636,433.2394286,14.5842314,4.205127691,4.893215273,7.0,6.967861397,1
1906,1.0,13900.71652,6.36353754,387.356938,310.851138,11.75837424,3.977926617,5.60929081,6.6,6.622791356,1
1907,1.0,18998.34682,7.404434524,359.9305657,357.0662032,18.02033109,4.082124485,3.463852437,7.4,7.369988621,1
1909,2.0,16904.20109,6.341406959,299.5216733,470.5997606,15.04581675,4.12948785,4.241135181,6.9,6.944868387,1
1910,1.0,11130.21136,6.82046898,335.6604497,485.805431,13.77335021,4.126236283,3.990242632,5.3,5.284810115,1
1911,0.0,15349.14258,7.446411727,329.55110719117647,373.5498674,11.36727498,4.383972515,4.935556543,6.9,6.851442603,1
1914,0.0,21670.56989,6.407647889,325.9504112,397.3375083,16.50665808,4.323637775,2.658843412,6.8,6.83425989,1
1915,0.0,26376.06229,8.45766165,337.8619224,488.9763942,17.68978466,4.358398288,4.593787133,6.7,6.728975148,1
1917,0.0,20464.77269,7.074062934,365.9413461,400.9652703,14.00387351,3.962773234,4.493746769,6.9,6.864916739,1
1920,1.0,13505.03312,5.871179933,337.9074676641791,479.8254966,15.92141255,4.304932533,3.870292782,7.0,6.987335279,1
1923,0.0,27150.3954,7.782915308,382.9587368,403.7035016,14.77709169,4.059700301,5.075843604,7.5,7.463915951,1
1924,0.0,17895.55659,8.635030814,337.8564883340909,472.3421246,13.84838852,4.325231139,3.515802547,7.5,7.512361216,1
1926,1.0,39484.63892,8.5911131,281.3861972,520.2728606,10.79548173,4.341823491,2.949938823,7.1,7.059940234,1
1929,0.0,15488.95675,7.452361819,351.0522422,408.8535622,13.92128166,4.26556642,4.96467264,6.7,6.742622398,1
1930,0.0,31150.51342,8.021667794,335.08323496470587,594.7025458,12.19423157,4.358883238,3.542731087,7.7,7.682923445,1
1931,2.0,25419.7695,6.772750799,316.4338541,388.339277,11.55709678,4.307521552,3.099746163,7.0,7.041665417,1
1932,1.0,25645.06723,8.142512834,352.8691647,435.2829807,8.93024245,4.338609865,2.959153823,7.2,7.185276449,1
1934,0.0,16965.31411,6.404354015,351.3453261,434.3502193,11.81294171,4.361458573,4.693949416,6.9,6.908853083,1
1937,0.0,17095.27007,6.730577013,305.0940001,424.446185,14.37496689,3.744310134,4.457729915,6.3,6.281903929,1
1938,2.0,13812.41042,8.378282177,342.4983613,489.5450548,14.82390352,4.251253697,3.285371835,7.0,7.036752104,1
1939,2.0,20430.9067,6.664786369,339.5119156553572,437.3895263,9.675166667,4.248996737,3.249439878,7.4,7.362912867,1
1941,0.0,15456.22009,5.047915869,322.7545993,523.0526626,16.09019349,4.065357864,4.896625908,7.7,7.708109989,1
1943,0.0,23641.47203,6.611448597,318.6890104,410.1582218,13.10991087,4.058958821,3.566945145,8.2,8.185923417,1
1944,0.0,20596.39123,6.906910694,328.4052366880952,431.651283,12.82938017,4.180444375,4.275614874,6.1,6.149185174,1
1946,0.0,18059.33085,6.931786686,332.15673549545454,374.4550618,11.6210743,4.368698484,3.405278618,6.6,6.628427347,1
1948,2.0,15360.83507,5.736026878,377.1781189,613.6335477,14.19127381,3.910339218,4.753607931,8.0,7.976900874,1
1949,1.0,35001.14479,8.681983466,330.31247433333334,360.9328038,13.63334974,4.300245914,3.183803572,6.8,6.809644515,1
1952,2.0,24855.83004,9.492361329,287.41238,479.479409,10.69706756,4.199534949,3.551905359,6.4,6.44455517,1
1956,1.0,35055.61649,7.784203339,306.6433363,447.167101,10.60954491,3.634214321,4.822967485,7.8,7.78166376,1
1959,2.0,22475.09296,8.895421661,317.6203458,527.45964,12.81926988,4.034882252,3.312512766,6.7,6.74881155,1
1960,1.0,19954.57555,5.138838499,349.0673627,386.0711492,15.01808483,4.164196571,4.678742166,8.1,8.128270069,1
1963,1.0,17177.07104,10.41083527,307.9976308,402.8873087,15.15200393,4.322202619,3.997969671,5.9,5.940475876,1
1966,1.0,13979.38175,7.043424624,375.4340325,462.5351147,17.19499164,4.324897795,4.346153563,6.9,6.866356515,1
1969,1.0,15547.18663,7.851400221,364.1056922,393.2539151,15.16157744,4.185590594,3.394450273,7.4,7.366671989,1
1971,2.0,18506.28861,6.572681848,356.9710327,366.8131076,16.43962942,4.353683548,3.982002335,6.3,6.333640046,1
1973,1.0,22899.06291,8.283955431,295.3510702,358.0973864,12.95778504,4.286263683,3.386109813,7.9,7.91803917,1
1974,0.0,7412.798059,5.836980436,354.8211938,361.0372382,11.6721905,4.065893246,4.421058844,6.5,6.549124998,1
1975,2.0,17196.05471,7.112622452,374.3091305,344.7183136,15.45738344,4.11335187,4.847312562,6.8,6.804796145,1
1977,1.0,25794.95019,7.794726949,321.2840794,485.2544296,15.57487691,3.915057602,4.742966749,7.2,7.17617087,1
1978,2.0,21823.09426,5.889945335,328.6510859811321,387.6181112,17.67989831,4.025767421,3.932839293,7.1,7.085095883,1
1979,0.0,37308.99416,5.677451117,279.1644463,395.9768245,13.32612501,4.168630638,3.883250198,7.2,7.201702375,1
1980,1.0,38895.35614,7.764668384,342.2624979,349.4310989,6.124625358,4.202196822,5.425945934,7.8,7.776044113,1
1982,1.0,30569.81055,4.449122633,281.7247145,348.2645907,15.14200557,4.080200071,2.869226102,7.0,7.046548537,1
1985,0.0,27577.21362,9.141597004,322.9178476,277.0508017,13.29025193,4.101888115,3.652844726,6.3,6.266799948,1
1986,2.0,22557.77958,5.305394004,338.6308276,416.8980711,15.79310142,3.994082741,5.181202492,6.6,6.630251709,1
1987,2.0,15525.39396,6.084132842,343.032161,597.9792737,17.11854325,4.045224765,3.017544306,6.8,6.775631133,1
1989,1.0,29045.26114,7.992914378,334.5519655,384.783185,17.40662581,4.17762459,4.16249551,8.2,8.164992426,1
1990,1.0,21688.61694,6.19491,395.0882448,355.831683,14.32455235,4.228063802,4.040974482,7.8,7.773758137,1
1991,0.0,13706.18681,5.887885103,300.608233,424.6501794,18.06347006,4.315311202,5.056104024,7.3,7.295141332,1
1993,1.0,35056.23223,7.656806896,364.1301406,305.6294093,18.48139641,4.293264745,4.792527452,7.7,7.657541728,1
1994,0.0,20259.72585,7.385414294,351.1613311,510.0468968,14.20522105,4.306662663,5.481690934,7.7,7.664793523,1
1996,1.0,19873.30092,7.284675602,338.54421679999996,448.5956405,7.024747096,4.03959799,3.345910382,7.8,7.800421289,1
1997,0.0,19412.11272,6.932457939,323.12191015396826,301.9535508,19.2109908,4.229932365,3.960282114,7.3,7.264069097,1
1998,2.0,34359.4008,8.166793312,365.8123125,447.5206554,18.55347833,4.113538271,3.714096435,7.5,7.544305636,1
1999,0.0,21995.06807,7.748921295,320.4406637,398.5447626,18.20291571,3.739198137,4.317186298,7.7,7.749773784,1
2002,0.0,19746.49325,7.059382856,371.9126148,536.1839,15.30343324,4.232681699,4.557028866,7.0,7.035036795,1
2003,0.0,19486.88184,6.208574003,356.3380794,472.3690935,11.9952395,4.025872368,3.579983811,7.9,7.880685943,1
2009,2.0,14052.44611,6.192192751,329.55110719117647,338.3208398,17.8601008,4.215633011,3.566298462,6.9,6.918062438,1
2010,2.0,40684.39001,6.608774672,303.5298176,278.3551233,14.57605743,4.302343299,4.242459863,8.8,8.81350466,1
2011,0.0,29169.72078,7.929904388,375.097188,389.2726454,13.85311637,3.702111199,3.751588622,7.4,7.361599832,1
2014,2.0,25070.00874,5.716378673,285.2189427,369.6130841,8.654764784,4.781238357738095,4.824825939,6.6,6.550877193,1
2015,2.0,15147.17146,7.667533316,389.3911484,437.0513643,12.08502582,3.976669185,4.225608376,6.5,6.510855611,1
2016,0.0,19073.25959,5.766832205,336.9943349,413.2142305,12.48248239,4.056886417,4.2978807,7.3,7.347030356,1
2017,2.0,38184.46957,7.254121956,311.9102239,281.0692028,13.02792065,4.376789116,4.430750456,8.1,8.11195317,1
2022,0.0,20321.2294,6.378917977,373.0517721,375.0282225,11.68464797,4.137241564,3.641489972,6.4,6.433722353,1
2026,1.0,16648.60057,6.931095897,348.5479814,472.2760009,17.24961638,4.104804564,3.263464731,7.1,7.078361074,1
2027,2.0,32040.50567,7.931912958,330.31247433333334,467.1483719,11.21490774,3.882231523,3.735173416,6.8,6.751668627,1
2028,2.0,21403.00205,7.623241595,333.2109033,424.3287402,16.94981073,3.90028893,3.612260192,7.7,7.744125219,1
2029,0.0,14739.06854,6.731610676,372.0289087,481.3417739,8.900408731,4.145263898,4.257805108,7.6,7.560392023,1
2030,2.0,18821.38961,6.475112719,316.5724147,405.2787385,16.87239534,4.041396736,3.551568013,7.8,7.830607591,1
2031,2.0,25137.42768,8.495903871,274.8840892,330.0837229,15.98363239,4.261880312,3.485535976,6.7,6.746934968,1
2032,1.0,35965.74458,8.578677988,329.6684628821428,474.0077155,21.36638659,4.009645821,3.794055433,6.5,6.542281787,1
2035,1.0,22025.69661,8.952895934,321.1315442727273,376.5813885,10.54739835,4.163555849,3.253200107,5.8,5.763772807,1
2037,2.0,9465.323905,4.947531357,341.4606318,501.345347,11.24750722,3.98808295,3.74874691,7.5,7.493290816,1
2039,1.0,7907.330441,6.761928511,335.461842,475.3323571,12.7250097,4.387263062,5.13805579,5.2,5.226895232,1
2041,1.0,26034.5282,9.710618837,308.9578864,473.0648236,17.72439599,4.070677285,3.139940274,6.4,6.420640206,1
2043,0.0,25227.54515,6.607844327,319.2508585,419.3049802,12.86536617,4.375360606,4.510595264,7.1,7.128062255,1
2045,0.0,26392.86361,9.309160027,332.15673549545454,496.3635615,12.78659537,4.372763471,4.453443265,6.6,6.615350135,1
2046,1.0,13403.08639,6.958284224,296.0769141,359.9744366,15.63685018,4.16688709,3.748443401,6.5,6.504876222,1
2047,2.0,33173.49941,7.551373984,337.8564883340909,534.1669972,17.33405154,3.672955033,3.544751521,7.5,7.459124173,1
2049,2.0,17240.02106,9.181472938,322.6168783,442.5435995,16.5762003,4.37099211,4.785637378,7.1,7.096047101,1
2050,2.0,12150.72192,7.984166088,341.1001152,303.5967986,14.3308863,4.274676162,3.85304755,7.0,6.989442177,0
2055,1.0,32471.45632,7.342534659,325.47460244,498.313062,12.77988535,4.056873151,4.566253696,9.4,9.380007092,0
2056,1.0,21790.0109,7.923357067,341.92542574782607,436.9215083,18.22219495,4.30700503,4.516932985,9.0,8.998375023,0
2058,0.0,23441.26714,9.107017243,326.2906302,478.467047,14.00339576,4.028620401,2.774960949,7.3,7.301563449,0
2061,2.0,26811.20307,3.611358232,369.6084647,570.9750271,12.77577329,3.821566046,3.522454093,5.3,5.29419539,0
2062,1.0,24354.33517,7.196253771,323.12191015396826,346.2917846,10.89295272,4.136144736,4.266922561,7.3,7.257930995,0
2063,0.0,22749.17835,7.401662765,375.0083235,436.4937616,15.40296074,3.82404324,3.996339179,9.3,9.250491639,0
2064,1.0,32916.33148,6.12780434,361.2521492777778,461.3000946,16.10967826,4.350843436,2.79584013,9.7,9.680474778,0
2067,0.0,15149.48987,7.056107167,330.31247433333334,397.7871189,11.99351588,4.208530757,3.275008408,6.8,6.81170227,0
2069,0.0,17763.31099,9.876515049,328.4590221,364.1341734,12.98249107,3.913047294,2.948657439,7.4,7.446089059,0
2070,2.0,19330.03576,8.792886086,325.3877548342105,401.3832642,18.22549227,4.131547472,3.21212398,6.2,6.210647606,0
2071,2.0,21273.45707,7.784003063,323.12191015396826,332.0842934,16.84233409,4.025693615,4.025643696,7.3,7.341547112,0
2074,0.0,24649.67475,4.803372505,347.0697246,348.4840391,17.61479894,4.304085976,4.481552363,10.1,10.14629048,0
2076,2.0,15273.04929,10.7255236,346.9652735777778,553.3462602,16.93086822,4.258964365,4.149553298,8.5,8.4695373,0
2079,1.0,26631.21287,6.266781682,275.0908699,496.9897916,18.58853424,4.082834329,2.65459449,8.1,8.114665426,0
2080,2.0,22234.69674,9.252852464,368.3874645,437.1246646,11.57521526,3.978267166,4.148342955,5.6,5.585116998,0
2081,0.0,19399.22197,7.641894524,328.2692721,324.0456808,18.50537228,4.35872988,3.820021216,5.9,5.903993501,0
2083,0.0,33080.58883,5.659847929,356.6983008,333.0699111,16.98496143,4.247152742,3.419238762,9.6,9.57822672,0
2086,2.0,18752.5764,7.073006591,361.2521492777778,461.0702093,9.106873165,4.177892638,3.085835467,9.7,9.687260028,0
2089,0.0,27648.15965,5.62257229,332.8237989,397.0574736,12.48619176,4.306555999,5.016321199,7.7,7.744772552,0
2090,1.0,22526.27975,7.979154755,326.6512617157895,292.8608167,18.00367868,4.298313187,4.291001305,8.3,8.28922427,0
2091,1.0,24311.90579,7.392516963,275.6224867,306.7822306,9.697256603,4.359265119,4.361486286,7.2,7.249257333,0
2092,0.0,30809.7057,6.790681062,335.08323496470587,405.0322471,12.75877711,4.267903165,5.104188246,7.7,7.744098531,0
2095,2.0,20278.38298,9.360799141,305.7765825,333.5307684,12.59384807,4.030727143,2.216729691,6.0,6.047380857,0
2097,0.0,28915.64322,7.301688666,316.5252085,279.1654357,18.4523096,4.159858521,2.937686205,10.2,10.16483856,0
