,Origin,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Hardness,ph,Survivability
1659,0.0,17981.25478,6.580460164,359.3925667,420.3942228,15.85679712,9.244296595,3.73992167,145.7973174,8.2,0
1660,0.0,33843.61945,5.216368725,390.7458255,462.9676393,18.69872993,8.859362247,3.93382646,123.3366439,7.7,0
1661,0.0,20149.17967,5.803999901,288.3568559,291.3042116,12.32733519,4.065663453,3.084039762,209.1281633,6.8,0
1662,1.0,20279.70104,8.166416283,225.5166278,275.9865953,9.650786456,3.982295533,4.034754809,226.8740986,6.0,0
1664,1.0,14619.62726,6.584414155,315.9967929,370.7956045,12.21941068,8.877496216,3.78880332,214.0719823,6.3,0
1665,0.0,19932.58523,5.770106829,317.7088539,590.3251265,13.5569112,9.009673481,3.87771425,223.2649362,7.5,0
1667,2.0,16862.54348,7.101816885,306.182925,478.654518,13.25447539,9.083705723,5.030452202,237.9226372,7.4,0
1669,1.0,6967.735565,10.06943454,247.6457432,321.236814,12.09216676,3.700031856,2.585849315,274.2636179,5.9,0
1677,0.0,30210.25037,9.508298704,340.2457661,430.0785909,23.23432591,4.301357612,4.275640248,166.9659605,6.6,0
1678,1.0,21079.60621,7.275077846,318.8534483,351.0242557,14.01914892,4.180636897,4.582591795,157.0461254,6.3,0
1679,0.0,12829.09278,7.347360637,331.3018775,451.7344167,19.6409225,4.306784962,4.36085117,238.3247509,6.6,0
1684,2.0,16262.93925,7.507931031,255.5446784,393.5338792,12.46504348,3.335616643,3.180798457,238.2912124,5.4,0
1685,2.0,11086.25986,9.993375714,285.7447584,368.629147,17.12080332,3.799236816,3.277601364,252.3527992,6.9,0
1687,1.0,26848.62984,6.055533741,337.9404817,347.7480612,13.75756405,4.337752976,3.195944251,173.7507758,8.0,0
1688,1.0,18134.83502,8.754513038,314.4715658,452.9702847,12.0659628,4.376382137,3.338880126,222.6284245,8.0,0
1691,0.0,38356.2265,6.028454349,297.329355,525.8794084,16.07111983,4.329544547,5.164284275,169.049684,7.7,0
1692,1.0,23050.33126,6.832938265,290.7032363,421.220228,13.88135748,4.203070292,3.38970529,154.6819023,6.3,0
1693,0.0,19283.40205,5.43502469,399.9407844,391.3242155,18.14856179,4.169739824,3.821721167,155.6448051,7.4,0
1695,1.0,20481.64207,7.605958275,354.2890348,422.3410482,14.79395985,3.851063448,2.728617352,165.8215453,6.3,0
1696,1.0,26115.61633,5.13789062,357.7940881,402.8747986,7.96047754,4.169738241,4.700618336,205.2131051,7.3,0
1697,0.0,17538.54117,8.345192367,345.1449576,430.9595045,15.3294379,3.871646367,3.415525525,164.6181852,6.4,0
1698,1.0,29477.7644,2.456013596,324.0555922,371.2119513,18.69391504,4.012422465,4.069086698,160.2241817,8.0,0
1700,2.0,29432.20825,6.356293646,322.7503277,444.9576179,13.02743928,4.367291118,3.786486994,220.5717962,7.7,0
1701,0.0,10215.81242,5.983974184,306.7968615,441.4985004,17.22914943,4.19479624,4.88916336,228.1980268,6.1,0
1702,0.0,34370.19711,7.960887807,411.5808301,436.774598,14.39583877,4.18359808,4.278712401,120.5601296,4.2,0
1704,2.0,13655.68065,6.817247235,337.7537758,328.2172512,15.23112896,9.070676691,4.72550711,182.0647049,7.8,0
1705,2.0,8730.312436,8.32189684,300.2204275,412.7085568,6.478625964,8.804584924,3.165618482,220.8175225,5.6,0
1706,1.0,18503.76653,7.240819805,356.2630798,329.5041913,15.28065324,8.880201347,3.08168124,178.5887535,8.6,0
1707,0.0,32210.8163,4.996763122,320.5323627,400.1498058,19.87360427,3.869393996,4.44817057,187.7006542,7.9,0
1708,2.0,28105.96489,7.330957605,389.8097463,423.963995,15.37377985,4.24806362,4.769768271,136.8905306,6.0,0
1709,0.0,11861.55085,7.20030983,300.3984351,420.5492185,7.168607177,9.038391645,3.221138969,201.8092165,8.0,0
1710,0.0,12770.83183,8.231574473,284.9459493,499.8547966,13.50127057,4.349554596,3.923590202,191.1193373,4.3,0
1713,0.0,23173.31953,6.730860948,367.1541839,552.074544,7.73310927,9.053192174,3.864098419,175.7549712,8.8,0
1716,1.0,27109.89561,9.791960768,341.1636312,339.7299878,16.21767979,4.364410139,3.47819378,246.1847192,7.5,0
1717,2.0,36578.22375,7.69072772,405.169386,536.8895891,16.21496565,4.364143308,4.042497483,155.1853193,7.7,0
1719,1.0,22139.87885,4.25272141,376.3345659,438.515587,8.597973316,9.082933472,5.474354698,188.0544191,8.9,0
1720,2.0,11123.88616,8.809433144,314.8713417,326.3508725,19.31253635,8.894161059,3.440753325,221.6494395,5.6,0
1722,2.0,30823.73049,7.816636047,354.1759723,395.2972755,12.09525149,4.170807054,3.275142037,205.3965817,7.6,0
1723,2.0,15765.78672,10.08834489,339.4024397,407.3195393,21.30504837,4.160001169,3.723625473,240.9751559,6.1,0
1724,0.0,32869.47441,6.745588412,365.2086922,326.6271313,13.88332895,4.309969526,3.497604114,188.3732817,7.6,0
1727,1.0,18535.04645,5.497159163,339.8389768,354.6673118,14.97900007,4.304179894,3.79512408,258.0199471,7.4,0
1729,2.0,10315.35397,7.822600687,281.7717071,496.3508753,12.6246132,8.962450153,2.362886022,238.51023,5.3,0
1732,0.0,30235.1708,5.984901235,308.2036941,453.9547573,16.06273897,3.482931279,4.861276292,196.7349272,7.1,0
1734,0.0,17328.16146,7.692417174,306.4795583,406.0856141,9.57860245,3.839037992,5.060835979,191.6659977,3.9,0
1736,2.0,19345.79133,6.029641484,264.285069,497.4771505,16.38119482,3.85658477,5.046973116,219.7161088,6.0,0
1737,2.0,17915.08597,4.793574529,334.571785,381.1593537,14.39874024,3.897913869,3.92861371,208.1065481,8.9,0
1738,2.0,28767.75742,5.074145829,349.9852426,495.0370675,14.24768198,4.35791623,5.127394949,194.8680827,7.4,0
1739,2.0,24967.323,6.264584285,335.2169277,485.5831879,8.280181032,4.173528106,4.264944046,184.309222,9.0,0
1740,1.0,30268.42127,6.298969846,330.9784658,436.1649753,11.89570044,4.041678873,2.380088049,216.4541076,8.5,0
1741,0.0,34727.40856,5.162278044,287.706912,332.1995072,10.3274762,4.360055373,3.497480961,176.6400633,7.2,0
1744,1.0,21961.52692,6.987977754,348.9000157,341.2099365,15.17836842,4.248237583,3.668879697,219.1848137,6.6,0
1748,1.0,28263.80372,7.11571467,318.7902016,532.1847408,21.46949128,4.372326586,5.092364652,166.6769499,6.8,0
1750,0.0,33266.57158,8.381737717,373.1971458,485.1092148,15.46998024,3.985513801,4.775201718,181.4344194,7.1,0
1752,2.0,18328.6959,6.907736147,351.4186342,377.0751326,10.67825495,4.246381526,3.703001047,172.5040208,7.5,0
1753,2.0,20575.57316,6.19139922,312.0080945,513.5403984,17.70310393,4.266773089,4.817668211,214.8196269,8.0,0
1754,2.0,11746.60752,6.961265386,314.9868005,407.1023017,13.77167997,3.615866079,3.689144992,234.3285691,5.2,0
1757,0.0,20911.90467,6.361756275,289.1421749,421.1330348,9.631649747,4.286385772,4.54607021,258.8916012,7.8,0
1758,2.0,20185.58716,6.121662233,306.1692512,413.655951,10.26277763,4.182495612,3.866874573,242.7299686,7.4,0
1762,2.0,29298.35949,6.12917258,356.6452541,278.5026326,12.60620441,4.197372779,3.13060894,191.2779316,8.1,0
1765,0.0,33681.33014,4.81465598,427.1845083,530.2170079,19.97031761,3.928090056,5.24210533,124.4828102,9.5,0
1766,1.0,40709.78166,5.796841349,445.3595467,338.5099837,12.8188163,4.098821076,4.567879972,121.0673575,8.0,0
1767,0.0,8572.421509,9.922076247,286.3275624,490.9426507,12.92643494,3.144984982,4.753018575,270.4661706,6.3,0
1768,1.0,20215.63285,7.054093205,306.6473845,431.3706622,17.42714462,4.050665128,4.587745469,219.2399523,7.0,0
1770,2.0,33820.64576,7.396764075,353.1763283,321.3645185,19.34049879,8.917326193,3.885405037,197.7669743,6.7,0
1771,0.0,15496.61172,6.985179147,266.5622105,569.5812878,17.30153609,4.389473686,3.079373114,272.9203851,4.9,0
1773,1.0,32018.28963,6.058740241,458.4410723,554.1390374,15.97619573,8.965368196,4.147168618,128.2634658,8.5,0
1774,2.0,21709.64771,6.120771056,352.3037707,417.1844458,19.68349292,3.916748002,3.997975215,201.8054906,7.0,0
1775,1.0,10925.3601,8.200972594,305.7965294,508.8510531,12.24462226,4.158379726,3.668088579,170.7322887,6.0,0
1776,1.0,34865.35768,3.139552658,400.6917743,385.4096085,16.57419003,3.942097232,4.270801389,167.9189217,9.0,0
1777,1.0,24244.11196,7.561175804,273.3843106,306.8374019,11.79623473,4.262956822,3.038483125,277.1169457,7.9,0
1781,1.0,25433.46501,8.390811851,385.2366564,321.8674741,11.48352362,8.915675813,4.136950486,210.3765614,8.1,0
1782,1.0,12861.94654,9.245305828,347.6308336,598.6628774,10.54234179,9.046155886,4.732125346,211.3446867,7.7,0
1784,0.0,50279.26243,5.905055794,415.4508101,400.0035891,11.94985385,4.147203916,3.300585826,168.0407511,9.3,0
1786,2.0,24978.48318,8.216485933,323.8243755,406.0944271,10.88121534,4.200425593,4.403083394,171.1252874,6.2,0
1790,1.0,9480.617796,8.415948255,295.6188377,383.4550683,18.32287885,9.116498869,1.986191593,275.6797801,7.1,0
1791,1.0,17782.60441,4.970601199,307.7527028,370.6005778,15.13809378,9.161766095,4.042637641,165.7942863,6.8,0
1793,1.0,19113.01191,6.503297311,404.1043121,399.6725564,17.62359407,4.354542719,2.993300944,171.8397767,8.9,0
1796,2.0,5097.82585,6.081664053,361.6313811,294.9912247,5.537059329,8.824479698,4.006424839,225.116079,7.2,0
1797,0.0,25937.71144,8.163143898,298.1924062,533.2883507,14.35649568,4.235855141,4.770154312,155.8357062,6.2,0
1798,1.0,7656.413248,9.840948554,214.4608338,356.3478419,14.41273359,4.018923494,2.861063943,236.6946481,6.5,0
1801,2.0,21044.20266,6.842947202,327.2612021,379.4924534,8.335244529,9.02856578,4.898421041,184.1360704,7.3,0
1804,1.0,35793.75779,7.286335788,384.6548025,398.6479443,17.85824171,4.293694269,4.249333174,156.8411949,6.9,0
1807,0.0,22418.90819,7.153363582,283.9759925,350.9092266,19.86138156,4.140531107,4.619172769,220.9699797,6.3,0
1809,2.0,17963.86685,7.725313959,346.2853289,466.103008,11.46843204,3.74367226,3.589146441,216.4280319,6.6,0
1810,1.0,9809.904,8.336777938,302.3257718,458.3667847,13.30485235,4.194473944,3.44374056,232.7385452,6.6,0
1812,2.0,12641.52781,8.702061414,287.0125645,345.0839364,17.273966,4.084488058,4.080674996,197.1042098,5.7,0
1813,1.0,19713.50437,8.854386131,382.3415896,489.0470441,8.866966526,4.075458257,3.54131667,182.5410725,7.7,0
1816,0.0,26262.54548,6.742150215,289.0143482,410.1013089,12.9246531,8.877101968,3.729960916,185.3385398,6.5,0
1818,2.0,18270.10506,6.121931342,344.8797537,402.6645821,15.4597516,4.356545115,4.931353522,194.880861,7.3,0
1820,1.0,20511.36924,5.908110988,313.353813,455.693256,16.02194073,3.973183424,3.709988662,205.2331194,6.6,0
1822,2.0,21319.7944,7.68124459,311.2535646,340.6306415,13.62381347,9.138975749,6.06455925,166.6373052,6.1,0
1823,1.0,19130.96153,6.803061491,340.2759489,433.4604373,10.7939957,4.34244996,3.807997464,182.4738756,7.8,0
1824,1.0,30862.78446,6.196276276,391.6668777,422.4895962,9.06690217,3.896918865,5.437618577,200.4672256,7.0,0
1825,1.0,39030.6037,6.986705178,373.7461928,340.5662445,19.08488285,4.00471258,2.940847996,217.8033177,8.6,0
1826,2.0,8607.61251,7.701630393,272.1975647,384.3806692,16.07830522,4.014660119,3.71542875,275.7467165,6.4,0
1827,1.0,20185.67623,9.120931425,384.1172466,310.0748512,23.31769912,8.816595582,3.778458496,173.5287784,7.4,0
1828,1.0,28722.17585,5.536705208,310.2865771,471.5535946,10.64455442,3.927343859,3.715951409,218.139622,8.4,0
1829,1.0,37279.12895,6.360070219,377.8751931,285.3499428,17.03042901,3.910604798,3.779648433,113.5046982,7.6,0
1830,2.0,10168.17654,9.648197064,248.7119634,396.9112142,15.51220766,4.201782879,3.998175886,258.9034888,5.4,0
1831,0.0,24282.15477,5.705692803,433.6338999,342.7253184,9.113945216,8.984643519,5.553173841,137.0073552,7.1,0
1833,2.0,13680.76414,9.274119529,284.407842,478.7669705,16.83629125,4.322589477,3.909973568,238.3335841,7.2,0
1834,1.0,16203.0907,5.734803645,375.7186596,350.3447084,11.71889473,4.337274229,4.938999307,149.853487,6.9,0
1835,1.0,22277.62602,7.715571777,369.038841,477.2353813,12.47511872,4.124015042,3.707413724,244.8397701,7.3,0
1836,2.0,41982.61066,6.628037165,417.2453878,267.8017107,10.36823018,4.336455713,4.493612765,133.1417512,9.3,0
1839,1.0,12682.15094,6.253224096,263.2684163,274.7647028,14.35295526,4.071133383,3.546183202,249.5271111,6.2,0
1841,2.0,25274.6103,7.106043486,352.316182,527.6882417,15.79262497,3.975344969,3.390982111,151.5418889,8.0,0
1842,2.0,19607.75492,3.988748936,416.6983846,427.7938337,14.99298978,9.145393167,3.175520774,160.428694,9.3,0
1843,1.0,19019.2795,8.107066903,377.9900086,597.486041,8.939818292,3.844200336,3.760298085,193.4498538,7.8,0
1845,1.0,21856.98863,5.241047394,320.2601195,464.8033302,15.6276407,4.1376394,4.112322458,201.5537008,8.2,0
1848,1.0,23781.32874,9.214409135,403.7884299,465.1268383,16.88421403,4.363295348,4.270645693,151.3066736,7.2,0
1850,1.0,17398.38584,8.271245714,251.3839437,439.7015995,9.557030905,4.011604648,3.389270098,257.657739,7.8,0
1851,0.0,21937.47157,7.369768571,299.2416239,447.3037558,12.45191188,4.161428489,4.927711075,177.7128409,3.9,0
1853,1.0,14433.7805,8.410892223,311.2953289,414.3282148,20.77148503,4.372900619,3.751565769,160.8184744,4.0,0
1859,0.0,28357.94277,4.70282091,414.855784,472.0593394,18.34021208,4.348270522,3.714874787,117.0573145,7.5,0
1860,1.0,26843.47036,4.842658321,207.8904823,456.9797718,16.22570589,4.317963937,4.32768029,236.2824896,4.5,0
1866,1.0,14682.66584,9.886831314,341.066404,560.7877028,22.46612757,4.18045226,2.877354267,185.8189891,6.9,0
1869,1.0,38368.01262,7.415053894,278.0933093,291.1215276,19.42253502,8.822407806,5.930227577,176.0065361,6.5,0
1870,1.0,24480.6718,5.837151802,310.6329105,476.4586674,11.43423936,3.903020801,3.511369718,217.538504,6.6,0
1871,0.0,23045.72625,7.432010935,349.9228521,414.3651494,14.78598251,4.298753439,3.585933522,218.1531069,7.9,0
1872,0.0,20561.69473,8.487855965,384.1560786,363.6184916,13.71370292,9.161403829,4.704585018,151.784319,6.1,0
1873,0.0,17540.03022,6.409476274,387.2999071,372.022817,15.19819136,4.31758641,2.600187733,168.8795392,6.9,0
1874,1.0,29426.47378,8.034868235,369.7266834,319.7666815,10.24786327,4.194320167,3.487920051,214.8501112,6.2,0
1876,2.0,22022.62622,5.21504235,339.4922222,396.6966974,13.69708744,9.426812572,2.786329667,179.5214064,8.4,0
1878,1.0,17397.40286,6.756200029,279.2023071,380.4998179,11.2553569,3.495485731,3.74677556,200.9437304,5.9,0
1879,2.0,17732.91467,7.856311801,377.2538339,301.8959591,16.21071289,4.18066535,4.423886042,216.1221437,8.8,0
1881,2.0,14015.04477,6.055985023,281.6780401,389.9780973,14.83663674,3.814797615,3.145415511,164.2743931,6.8,0
1886,1.0,24600.76069,8.261635176,261.3570408,475.8764151,10.79942845,4.000397322,5.105120757,192.360737,4.3,0
1887,0.0,26402.70396,4.074141162,395.9042077,325.0011155,16.9179938,9.052619291,3.029700335,188.3687408,9.7,0
1888,1.0,20333.0795,5.636388433,439.7879384,459.6331197,16.28331118,9.020053542,5.120102528,173.5319472,8.7,0
1889,1.0,30575.35714,8.649614737,393.5548922,426.5058343,16.31165824,4.324715012,2.961602418,172.0343853,5.9,0
1890,2.0,21879.70421,5.265718338,364.6826343,581.0781564,13.63601398,4.145032021,3.18902554,274.8283693,9.5,1
1892,1.0,39431.11265,8.806392749,286.2238757,355.9375965,7.781493373,3.704354957,1.492206615,185.8257264,7.1,1
1896,2.0,12575.27963,7.837777991,390.4676837,558.1765918,15.75478461,3.618122439,4.276699074,229.6031728,7.0,1
1897,0.0,31062.37191,6.975602004,252.1089251,381.0587763,17.20000825,4.279184396,3.603040462,133.6499247,6.3,1
1899,0.0,20509.33196,9.035250354,321.3832777,306.7843022,12.47730317,4.390640427,4.70047023,214.7318875,6.9,1
1900,0.0,18857.0585,5.69375192,376.4846222,375.6726908,14.70859901,3.790980616,5.128390055,210.7207687,7.8,1
1901,1.0,39431.25263,7.525440975,276.2069197,432.5899955,17.82192185,4.266048853,4.275192719,201.455808,7.9,1
1902,1.0,20526.30684,8.450272355,366.1766336,548.6377021,13.44879664,4.249268345,4.531920781,183.867245,6.4,1
1903,2.0,27849.14209,6.47599443,356.1707021,484.1047845,18.69224837,3.934340415,4.25187617,239.2782545,7.8,1
1905,2.0,13401.04439,6.457686555,371.7883636,433.2394286,14.5842314,4.205127691,4.893215273,183.9334762,7.0,1
1907,1.0,18998.34682,7.404434524,359.9305657,357.0662032,18.02033109,4.082124485,3.463852437,236.4767207,7.4,1
1909,2.0,16904.20109,6.341406959,299.5216733,470.5997606,15.04581675,4.12948785,4.241135181,198.476439,6.9,1
1910,1.0,11130.21136,6.82046898,335.6604497,485.805431,13.77335021,4.126236283,3.990242632,148.8627584,5.3,1
1912,2.0,34250.16392,7.930381857,299.1315985,347.1807804,19.35076512,8.804194539,4.590527649,206.2088341,7.8,1
1913,2.0,29690.91716,7.871025151,322.2696608,392.5325975,15.1681892,8.894006205,2.919796005,228.5395427,7.3,1
1914,0.0,21670.56989,6.407647889,325.9504112,397.3375083,16.50665808,4.323637775,2.658843412,182.4544618,6.8,1
1915,0.0,26376.06229,8.45766165,337.8619224,488.9763942,17.68978466,4.358398288,4.593787133,187.2027122,6.7,1
1917,0.0,20464.77269,7.074062934,365.9413461,400.9652703,14.00387351,3.962773234,4.493746769,170.8277923,6.9,1
1918,1.0,7965.207918,6.680188314,262.9957564,377.6972828,17.40103888,4.255060942,3.599933102,157.5522384,5.8,1
1919,2.0,29317.14244,5.783275484,313.8855478,328.5794292,18.2960013,8.897289702,3.827431411,241.76834,8.5,1
1921,2.0,31617.07541,8.533888278,331.8381671,490.0470946,12.22534179,3.490490228,3.531384661,233.9778097,7.3,1
1923,0.0,27150.3954,7.782915308,382.9587368,403.7035016,14.77709169,4.059700301,5.075843604,215.4790683,7.5,1
1926,1.0,39484.63892,8.5911131,281.3861972,520.2728606,10.79548173,4.341823491,2.949938823,178.8053803,7.1,1
1928,2.0,18608.94087,7.434492748,318.1832966,338.9352709,16.24475501,9.120456748,2.558772744,204.4862816,7.4,1
1929,0.0,15488.95675,7.452361819,351.0522422,408.8535622,13.92128166,4.26556642,4.96467264,209.2173441,6.7,1
1931,2.0,25419.7695,6.772750799,316.4338541,388.339277,11.55709678,4.307521552,3.099746163,178.2857485,7.0,1
1932,1.0,25645.06723,8.142512834,352.8691647,435.2829807,8.93024245,4.338609865,2.959153823,212.483172,7.2,1
1933,2.0,25039.3547,7.29457739,395.7395287,501.5326526,14.69539103,8.790133264,4.318305407,191.7874419,6.6,1
1934,0.0,16965.31411,6.404354015,351.3453261,434.3502193,11.81294171,4.361458573,4.693949416,184.9442319,6.9,1
1937,0.0,17095.27007,6.730577013,305.0940001,424.446185,14.37496689,3.744310134,4.457729915,160.306685,6.3,1
1938,2.0,13812.41042,8.378282177,342.4983613,489.5450548,14.82390352,4.251253697,3.285371835,210.3691037,7.0,1
1940,2.0,28232.01841,8.899711626,289.5996918,424.4542545,18.15675398,3.484293992,2.715186685,198.2040824,7.4,1
1941,0.0,15456.22009,5.047915869,322.7545993,523.0526626,16.09019349,4.065357864,4.896625908,188.9978501,7.7,1
1942,0.0,20852.7645,7.704989892,282.1055454,359.4609502,13.4752729,8.876394711,5.396623142,171.722555,6.5,1
1943,0.0,23641.47203,6.611448597,318.6890104,410.1582218,13.10991087,4.058958821,3.566945145,240.9791038,8.2,1
1945,0.0,36966.85332,8.986784338,294.3157326,530.0529193,13.82205734,8.926688339,2.664946055,196.6589466,7.1,1
1947,2.0,5128.457646,8.283068934,357.7310768,344.6937399,14.21953213,3.563554659,4.109924712,160.2118222,4.7,1
1948,2.0,15360.83507,5.736026878,377.1781189,613.6335477,14.19127381,3.910339218,4.753607931,234.7793796,8.0,1
1951,2.0,22886.96573,6.430934808,315.2829021,507.7900618,15.2880379,3.604617051,4.819637104,177.0558901,7.0,1
1952,2.0,24855.83004,9.492361329,287.41238,479.479409,10.69706756,4.199534949,3.551905359,166.6351805,6.4,1
1953,1.0,15751.44915,8.257751125,317.5014397,605.3983749,15.21837835,8.854560878,5.255011943,149.5632817,6.3,1
1955,2.0,49009.92466,6.002653035,296.6308987,445.7688122,16.25411187,8.882739212,4.549419413,225.3675192,9.0,1
1956,1.0,35055.61649,7.784203339,306.6433363,447.167101,10.60954491,3.634214321,4.822967485,216.7828813,7.8,1
1958,1.0,32680.97799,8.972661232,283.108492,531.6026342,19.80628717,8.835917208,4.629955736,198.1473265,7.2,1
1959,2.0,22475.09296,8.895421661,317.6203458,527.45964,12.81926988,4.034882252,3.312512766,166.3909151,6.7,1
1960,1.0,19954.57555,5.138838499,349.0673627,386.0711492,15.01808483,4.164196571,4.678742166,231.1675375,8.1,1
1962,2.0,26594.35208,7.381256051,338.4294619,607.1025732,14.92914993,9.473254357,4.57886119,164.0703716,6.3,1
1964,2.0,33347.9711,8.222533309,345.8088086,445.7668532,10.76369093,9.197673459,2.990780894,246.0308561,7.6,1
1965,1.0,21043.62693,6.63067451,337.038752,641.5258452,15.55450572,4.169519321,4.488904316,197.6174938,6.7,1
1966,1.0,13979.38175,7.043424624,375.4340325,462.5351147,17.19499164,4.324897795,4.346153563,185.6314869,6.9,1
1969,1.0,15547.18663,7.851400221,364.1056922,393.2539151,15.16157744,4.185590594,3.394450273,234.2006412,7.4,1
1971,2.0,18506.28861,6.572681848,356.9710327,366.8131076,16.43962942,4.353683548,3.982002335,185.4363401,6.3,1
1972,2.0,11006.04851,5.311990413,339.3279049,446.4943942,10.56707076,9.014957766,3.311813193,139.3622529,5.9,1
1973,1.0,22899.06291,8.283955431,295.3510702,358.0973864,12.95778504,4.286263683,3.386109813,197.3575883,7.9,1
1974,0.0,7412.798059,5.836980436,354.8211938,361.0372382,11.6721905,4.065893246,4.421058844,194.2768568,6.5,1
1975,2.0,17196.05471,7.112622452,374.3091305,344.7183136,15.45738344,4.11335187,4.847312562,223.9957005,6.8,1
1977,1.0,25794.95019,7.794726949,321.2840794,485.2544296,15.57487691,3.915057602,4.742966749,206.2949006,7.2,1
1979,0.0,37308.99416,5.677451117,279.1644463,395.9768245,13.32612501,4.168630638,3.883250198,147.7110861,7.2,1
1980,1.0,38895.35614,7.764668384,342.2624979,349.4310989,6.124625358,4.202196822,5.425945934,215.5337952,7.8,1
1982,1.0,30569.81055,4.449122633,281.7247145,348.2645907,15.14200557,4.080200071,2.869226102,128.4825174,7.0,1
1984,2.0,47022.74585,8.226724799,287.087053,567.7222811,14.98005401,4.279526042,3.510728004,189.5098115,7.7,1
1985,0.0,27577.21362,9.141597004,322.9178476,277.0508017,13.29025193,4.101888115,3.652844726,187.8296169,6.3,1
1986,2.0,22557.77958,5.305394004,338.6308276,416.8980711,15.79310142,3.994082741,5.181202492,160.9203841,6.6,1
1987,2.0,15525.39396,6.084132842,343.032161,597.9792737,17.11854325,4.045224765,3.017544306,154.3725428,6.8,1
1989,1.0,29045.26114,7.992914378,334.5519655,384.783185,17.40662581,4.17762459,4.16249551,278.3403578,8.2,1
1990,1.0,21688.61694,6.19491,395.0882448,355.831683,14.32455235,4.228063802,4.040974482,251.4628444,7.8,1
1991,0.0,13706.18681,5.887885103,300.608233,424.6501794,18.06347006,4.315311202,5.056104024,182.4066446,7.3,1
1993,1.0,35056.23223,7.656806896,364.1301406,305.6294093,18.48139641,4.293264745,4.792527452,230.8200077,7.7,1
1994,0.0,20259.72585,7.385414294,351.1613311,510.0468968,14.20522105,4.306662663,5.481690934,223.5784735,7.7,1
1998,2.0,34359.4008,8.166793312,365.8123125,447.5206554,18.55347833,4.113538271,3.714096435,211.0511462,7.5,1
1999,0.0,21995.06807,7.748921295,320.4406637,398.5447626,18.20291571,3.739198137,4.317186298,229.4897671,7.7,1
2000,1.0,34565.70169,8.493347624,294.8362177,350.0851155,18.96201401,8.787868941,2.894651172,194.7638713,7.4,1
2001,0.0,30660.20967,8.852270123,272.5242628,533.5838575,10.95830566,8.877341545,4.216315016,164.6359208,6.6,1
2002,0.0,19746.49325,7.059382856,371.9126148,536.1839,15.30343324,4.232681699,4.557028866,220.5018877,7.0,1
2003,0.0,19486.88184,6.208574003,356.3380794,472.3690935,11.9952395,4.025872368,3.579983811,226.0038444,7.9,1
2004,0.0,21736.37332,6.588566093,407.3120824,299.1942452,20.7376636,4.238651914,4.242241799,236.714399,7.5,1
2006,0.0,12330.40657,7.300091677,389.8170357,465.352665,22.08940183,3.239962856,3.426266449,214.9928661,6.5,1
2008,0.0,8086.825999,7.304628015,330.1337768,442.7587559,11.36475106,9.147327968,4.002081517,171.9718037,5.8,1
2010,2.0,40684.39001,6.608774672,303.5298176,278.3551233,14.57605743,4.302343299,4.242459863,236.392817,8.8,1
2011,0.0,29169.72078,7.929904388,375.097188,389.2726454,13.85311637,3.702111199,3.751588622,231.7931825,7.4,1
2012,1.0,47852.88887,8.33027629,314.7837613,422.3182271,9.969135936,4.175472029,2.959684621,281.5942349,9.2,1
2015,2.0,15147.17146,7.667533316,389.3911484,437.0513643,12.08502582,3.976669185,4.225608376,223.8606218,6.5,1
2016,0.0,19073.25959,5.766832205,336.9943349,413.2142305,12.48248239,4.056886417,4.2978807,199.6137208,7.3,1
2017,2.0,38184.46957,7.254121956,311.9102239,281.0692028,13.02792065,4.376789116,4.430750456,217.2664724,8.1,1
2019,2.0,20155.43447,7.723292487,275.079738,478.3323603,18.01626576,9.211564651,3.764099674,151.3609669,6.0,1
2022,0.0,20321.2294,6.378917977,373.0517721,375.0282225,11.68464797,4.137241564,3.641489972,177.2525105,6.4,1
2023,0.0,25887.63172,9.367532688,327.6194527,519.3803669,17.72030029,9.023143763,5.203461367,201.6508542,6.8,1
2024,2.0,27402.02,6.875298924,343.2863135,315.9134106,14.13712036,3.509708714,4.847262262,224.7210589,7.9,1
2025,0.0,12603.40037,5.975488073,351.3188263,370.8606317,19.38933723,8.788198119,4.017061119,229.9786941,7.3,1
2026,1.0,16648.60057,6.931095897,348.5479814,472.2760009,17.24961638,4.104804564,3.263464731,198.412447,7.1,1
2028,2.0,21403.00205,7.623241595,333.2109033,424.3287402,16.94981073,3.90028893,3.612260192,203.3962271,7.7,1
2029,0.0,14739.06854,6.731610676,372.0289087,481.3417739,8.900408731,4.145263898,4.257805108,223.23225,7.6,1
2030,2.0,18821.38961,6.475112719,316.5724147,405.2787385,16.87239534,4.041396736,3.551568013,213.2492578,7.8,1
2031,2.0,25137.42768,8.495903871,274.8840892,330.0837229,15.98363239,4.261880312,3.485535976,154.3321616,6.7,1
2033,1.0,17828.29452,4.752267563,341.036337,423.1100797,15.31324277,8.81176231,3.039018779,236.8615046,8.5,1
2036,1.0,30396.90462,7.835638736,281.8968818,475.6460515,12.3261836,8.871132179,6.083772354,165.7979519,7.3,1
2037,2.0,9465.323905,4.947531357,341.4606318,501.345347,11.24750722,3.98808295,3.74874691,216.3818796,7.5,1
2039,1.0,7907.330441,6.761928511,335.461842,475.3323571,12.7250097,4.387263062,5.13805579,127.1175552,5.2,1
2041,1.0,26034.5282,9.710618837,308.9578864,473.0648236,17.72439599,4.070677285,3.139940274,180.2929997,6.4,1
